"","Customer_ID","Recency","Frequency","Count_of_transactions","Total_Amount","DPR","Age","Avg_Amount","CSI","months_inactive","CLV"
"328","12675",25,1,2,873.25,110,578,436.625,"4",0.00757575757575758,45.7624583751638
"329","12676",459,8,9,2333.09,66,483,259.232222222222,"2",0.159389467592593,142.115636280793
"330","12677",111,1,2,359.1,12,666,179.55,"3",0.205478395061728,22.7509751963983
"331","12678",659,14,15,32855.18,198,701,2190.34533333333,"4",0.0601788432267884,2408.23402257597
"332","12679",225,3,4,951.02,42,283,237.755,"2",0.174386304909561,41.123497524081
"333","12680",113,3,4,790.81,32,113,197.7025,"2",0.0785011574074074,20.4394042698691
"334","12681",712,41,42,26936.76,458,726,641.351428571428,"6",0.0172230285437833,2170.28106347926
"335","12682",735,46,47,20736.2199999999,326,738,441.196170212765,"4",0.026063829787234,1241.39939414742
"336","12683",722,16,17,10445.7,235,726,614.452941176471,"5",0.0515346181299072,418.958228348869
"337","12684",206,6,7,2103.63,60,213,300.518571428571,"3",0.0700821995464853,100.267788619114
"338","12685",65,5,6,2575.08,116,93,429.18,"5",0.0144537037037037,113.776989773884
"339","12686",0,0,1,71.14,6,371,71.14,"2",0,4.76917305622325
"340","12687",0,0,1,1858.91,125,480,1858.91,"5",0,88.8577556583384
"341","12688",0,0,1,4873.81,171,113,4873.81,"5",0,312.357899394786
"342","12689",102,1,2,1139.61,56,127,569.805,"5",0.0492954911433172,79.864060797239
"343","12690",0,0,1,335.01,15,205,335.01,"3",0,16.3097873255802
"344","12691",392,5,6,1044.4,23,420,174.066666666667,"3",0.408376736111111,57.6297500956412
"345","12692",0,0,1,110.95,13,637,110.95,"2",0,3.43466554478465
"346","12693",395,6,7,1415.02,62,522,202.145714285714,"3",0.185446009389671,39.3798038386724
"347","12694",351,2,3,1663.35,68,421,554.45,"5",0.148101265822785,51.2086783204063
"348","12695",658,6,7,1371.12,45,665,195.874285714286,"3",0.384795321637427,77.3961396379588
"349","12696",74,1,2,731.91,42,508,365.955,"4",0.0536231884057971,30.4780193847596
"350","12697",141,2,3,757.59,36,169,252.53,"3",0.127064564564565,33.6180396065337
"351","12698",0,0,1,285.75,15,590,285.75,"2",0,15.5683062007196
"352","12699",0,0,1,566.11,40,417,566.11,"4",0,19.8651258331992
"353","12700",208,3,4,4525.99000000001,192,215,1131.4975,"5",0.0263677651035065,141.457952433902
"354","12701",554,5,6,2248.41,117,633,374.735,"4",0.131894841269841,119.752934102663
"355","12702",0,0,1,201,11,19,201,"3",0,18.7879344494183
"356","12703",613,3,4,898.53,55,684,224.6325,"4",0.296115136876006,26.3370415390354
"357","12704",162,6,7,1740.84,63,169,248.691428571429,"3",0.0675173611111111,142.601200069809
"358","12705",518,11,12,11114.1,319,533,926.174999999999,"6",0.0293175815883795,426.487677557463
"359","12707",0,0,1,603.42,33,291,603.42,"5",0,14.8768697586545
"360","12708",692,17,18,4559.66,129,721,253.314444444444,"3",0.0832731648616125,226.000898922656
"361","12709",715,28,29,29571.76,188,730,1019.71586206897,"5",0.0496527777777778,1111.05205647483
"362","12710",105,2,3,1023.02,74,201,341.006666666667,"4",0.0479452054794521,20.2508765836141
"363","12711",65,1,2,1213.05,55,676,606.525,"5",0.0379873294346979,72.8708867010913
"364","12712",702,20,21,5985.03,125,730,285.001428571428,"2",0.1,216.801535017371
"365","12713",0,0,1,794.55,37,0,794.55,"5",0,47.3850917805555
"366","12714",726,11,12,12815.71,435,735,1067.97583333333,"5",0.0354319180087848,966.701381196683
"367","12715",0,0,1,263.36,19,106,263.36,"3",0,10.1265466669452
"368","12716",130,1,2,963.49,59,133,481.745,"4",0.0656776094276094,54.2972581375549
"369","12717",439,2,3,1058.91,59,590,352.97,"5",0.218407960199005,37.5900200715854
"370","12718",0,0,1,202.25,18,71,202.25,"2",0,1.83306143633323
"371","12719",60,1,2,572.95,33,65,286.475,"4",0.0555941358024691,23.5567979309396
"372","12720",504,24,25,6905.28,261,506,276.2112,"3",0.0362880969522438,-24.683554017503
"373","12721",440,7,8,3635.08,182,471,454.385,"4",0.063774154589372,122.543030452719
"374","12722",65,3,4,979.63,49,150,244.9075,"3",0.0424836601307189,52.2566178331443
"375","12723",62,2,3,707.07,52,65,235.69,"2",0.0308665008291874,42.2708337533401
"376","12724",530,6,7,2083.52,93,535,297.645714285714,"5",0.146016988062443,147.158016588053
"377","12725",213,2,3,1906.76,91,584,635.586666666667,"5",0.0696214596949891,42.031075960346
"378","12726",596,10,11,3690.6,62,624,335.509090909091,"4",0.118962075848303,358.920448064592
"379","12727",644,8,9,4905.53,131,654,545.058888888889,"6",0.111805555555556,231.208492019733
"380","12728",312,4,5,926.17,47,383,185.234,"2",0.189065656565657,38.4278599471155
"381","12729",0,0,1,417.01,25,113,417.01,"4",0,29.092811257574
"382","12730",0,0,1,703.25,46,521,703.25,"5",0,40.4271314713301
"383","12731",624,15,16,25631.71,136,647,1601.981875,"6",0.0531969309462915,1951.46854268094
"384","12732",0,0,1,218.26,11,179,218.26,"3",0,12.260267362671
"385","12733",455,3,4,2424.87,117,689,606.2175,"5",0.0972133190883191,123.382220927576
"386","12734",40,2,3,603.65,16,392,201.216666666667,"2",0.0784313725490196,12.3169971809382
"387","12735",22,1,2,689.57,37,337,344.785,"2",0.0183333333333333,12.4028499151623
"388","12736",0,0,1,144,3,332,144,"2",0,4.84047933579476
"389","12737",0,0,1,100,1,498,100,"3",NA,NA
"390","12738",0,0,1,137.35,10,372,137.35,"2",0,5.09940986338531
"391","12739",295,2,3,2674.23,84,394,891.41,"6",0.114324935400517,185.106093276831
"392","12740",0,0,1,427.6,27,63,427.6,"4",0,24.8779278220887
"393","12741",0,0,1,236.07,15,533,236.07,"2",0,7.78161522315676
"394","12742",0,0,1,1201.52,67,625,1201.52,"4",0,44.1660083627289
"395","12743",0,0,1,540.13,114,134,540.13,"5",0,14.5618862562072
"396","12744",535,6,7,13560.06,245,591,1937.15142857143,"5",0.0535535535535536,699.325908167107
"397","12745",196,2,3,925.41,21,682,308.47,"4",0.296906565656566,52.8563795767012
"398","12746",0,0,1,254.55,17,540,254.55,"2",0,12.689561932156
"399","12747",730,25,26,8898.48,85,732,342.249230769231,"5",0.0981182795698925,764.017481596558
"400","12748",735,202,203,53155.7599999998,2286,735,261.851034482757,"5",0.00372170742822421,2946.20546392263
"401","12749",518,6,7,6897.36,260,521,985.337142857143,"5",0.0512405209363666,585.981793158994
"402","12750",0,0,1,275.88,15,128,275.88,"3",0,16.0928824865448
"403","12751",0,0,1,268.27,61,444,268.27,"2",0,17.4639181843843
"404","12752",0,0,1,4366.78,53,81,4366.78,"4",0,276.275930222557
"405","12753",340,5,6,21429.39,132,362,3571.565,"5",0.0578231292517007,1519.84451931825
"406","12754",73,2,3,3010.74,49,308,1003.58,"4",0.0392249103942652,207.495447170657
"407","12755",413,9,10,5236.26,34,693,523.626,"5",0.222043010752688,230.189962016825
"408","12756",0,0,1,112.08,4,86,112.08,"1",0,3.60927624676538
"409","12757",196,8,9,5294.69,236,211,588.298888888888,"5",0.0181520061728395,211.590706501199
"410","12758",622,6,7,9903.24,187,738,1414.74857142857,"4",0.0664485398860399,409.68734593441
"411","12759",683,7,8,4618.73999999999,205,735,577.342499999999,"5",0.0776971937808115,227.291479350676
"412","12760",0,0,1,317.8,20,455,317.8,"2",0,26.1272321188484
"413","12761",7,1,2,737.95,26,464,368.975,"4",0.00933333333333333,34.2610405608372
"414","12762",18,1,2,1702.52,61,25,851.26,"6",0.00909090909090909,94.5020958109715
"415","12763",231,1,2,494.08,16,369,247.04,"3",0.452859477124183,29.1620993866304
"416","12764",0,0,1,1693.88,45,316,1693.88,"5",0,80.3964716791967
"417","12765",169,5,6,1299.58,48,641,216.596666666667,"4",0.0923269581056466,67.3623058198442
"418","12766",404,8,9,8134.99,252,407,903.887777777777,"5",0.0340963431786217,421.13229144557
"419","12767",0,0,1,949.82,43,375,949.82,"5",0,46.1299732812265
"420","12768",0,0,1,168.69,10,450,168.69,"2",0,5.4960504798713
"421","12769",0,0,1,1143.6,32,238,1143.6,"5",0,21.2002869649039
"422","12770",246,1,2,3246.45,19,456,1623.225,"5",0.303703703703704,128.870529664947
"423","12771",0,0,1,226.3,14,485,226.3,"2",0,5.72851130416007
"424","12772",0,0,1,752.47,54,59,752.47,"4",0,45.2370985978613
"425","12773",0,0,1,124.25,6,564,124.25,"3",0,2.72905828746148
"426","12774",0,0,1,83.7,5,535,83.7,"3",0,3.87985356025502
"427","12775",392,6,7,1551.12,54,409,221.588571428571,"3",0.179014459665145,60.8065493850081
"428","12776",0,0,1,27.5,3,667,27.5,"2",0,0.437271385468581
"429","12777",0,0,1,519.45,26,457,519.45,"5",0,31.3275556368715
"430","12778",583,8,9,1541.68,76,602,171.297777777778,"2",0.186872329059829,135.103034385031
"431","12779",699,13,14,6474.11,142,736,462.436428571428,"4",0.0869402985074627,223.290804255066
"432","12780",0,0,1,322.4,19,598,322.4,"3",0,27.2754094967071
"433","12781",221,1,2,786.74,24,284,393.37,"5",0.320229468599034,29.6010546421874
"434","12782",515,10,11,3862.24,141,519,351.112727272727,"4",0.0794817386831276,138.170138778398
"435","12783",73,4,5,1917.91,75,75,383.582,"5",0.0308192686357243,95.1083016181046
"436","12784",514,1,2,1511.15,120,529,755.575,"5",0.135989858906526,68.0351757480902
"437","12785",367,2,3,904.4,41,731,301.466666666667,"3",0.23525641025641,40.2495688634006
"438","12786",0,0,1,668.5,17,609,668.5,"5",0,60.980893325308
"439","12787",404,3,4,799.18,29,413,199.795,"4",0.345334757834758,45.7185521170095
"440","12788",65,3,4,384.9,19,528,96.225,"2",0.103174603174603,22.2597455648603
"441","12789",628,2,3,225.35,4,693,75.1166666666667,"4",5.23298611111111,-5.94391828668377
"442","12790",218,1,2,546.85,35,410,273.425,"4",0.213725490196078,39.7124408139569
"443","12791",251,4,5,788.51,16,624,157.702,"2",0.38030303030303,52.7294685055659
"444","12792",278,1,2,715.01,38,534,357.505,"4",0.210606060606061,52.7456720264152
"445","12793",67,2,3,745.53,33,401,248.51,"3",0.0558333333333333,35.9247079945644
"446","12794",45,1,2,860.41,43,98,430.205,"4",0.0340909090909091,43.0989496995935
"447","12795",0,0,1,318.48,13,18,318.48,"3",0,16.3174096028501
"448","12796",0,0,1,351,6,628,351,"4",0,12.9212714324075
"449","12797",59,1,2,468.08,26,424,234.04,"3",0.0728909465020576,20.8476472087549
"450","12798",411,3,4,8510.93,27,421,2127.7325,"5",0.428168402777778,478.394972165158
"451","12799",0,0,1,219.35,15,529,219.35,"2",0,10.1314789689695
"452","12800",206,1,2,500.25,30,676,250.125,"4",0.221460573476703,14.0941591247303
"453","12801",0,0,1,871.82,49,500,871.82,"5",0,32.3730551403484
"454","12802",377,6,7,2206.42,107,563,315.202857142857,"4",0.0952020202020202,140.675153324803
"455","12803",0,0,1,1017.81,54,393,1017.81,"5",0,62.1500185268187
"456","12804",35,1,2,325.37,60,500,162.685,"2",0.0179487179487179,23.5506055919818
"457","12805",293,3,4,1230.95,43,674,307.7375,"4",0.184276729559748,61.9334305988713
"458","12806",89,2,3,2578.96,57,588,859.653333333333,"4",0.0463541666666667,66.9473751003256
"459","12807",0,0,1,250.35,15,383,250.35,"3",0,13.1967383496809
"460","12808",426,4,5,748.7,45,462,149.74,"3",0.315586419753086,43.3606528474976
"461","12809",470,2,3,1384.34,74,647,461.446666666667,"6",0.203445165945166,96.3777383237616
"462","12810",142,1,2,534.99,32,676,267.495,"3",0.152643369175627,20.8825062514408
"463","12811",166,3,4,893.9,46,427,223.475,"3",0.110694444444444,49.3945103243313
"464","12812",0,0,1,229.64,15,44,229.64,"2",0,7.2224004584003
"465","12813",192,2,3,1621.8,36,693,540.6,"4",0.156063685636856,95.8546533808403
"466","12814",0,0,1,85.92,1,101,85.92,"2",NA,NA
"467","12815",51,1,2,863.46,37,198,431.73,"4",0.0386363636363636,31.4761034761775
"468","12816",81,1,2,452.2,26,176,226.1,"4",0.103846153846154,29.7158564899904
"469","12817",153,2,3,570.98,15,434,190.326666666667,"2",0.24292328042328,29.9734152033346
"470","12818",0,0,1,1182.08,13,261,1182.08,"4",0,31.3892814698171
"471","12819",0,0,1,540.52,19,458,540.52,"5",0,28.5908563732222
"472","12820",731,10,11,2689.52,131,734,244.501818181818,"3",0.153249475890985,177.403357450504
"473","12821",397,1,2,220.8,13,611,110.4,"4",1.10277777777778,11.3251498808592
"474","12822",17,1,2,948.88,41,87,474.44,"4",0.0125925925925926,36.1478150563265
"475","12823",605,14,15,6501.5,1,679,433.433333333333,"4",1.18619281045752,346.068528423909
"476","12824",0,0,1,397.12,25,59,397.12,"2",0,26.8541598333161
"477","12825",120,1,2,518.63,20,641,259.315,"3",0.173852657004831,35.3949106424978
"478","12826",719,11,12,2800.75,93,721,233.395833333334,"3",0.153632478632479,141.985564228123
"479","12827",39,2,3,430.15,19,44,143.383333333333,"2",0.054224537037037,19.024392611945
"480","12828",128,5,6,1018.71,46,130,169.785,"2",0.0776010101010101,73.976731773738
"481","12829",214,2,3,385.3,17,550,128.433333333333,"3",0.396373456790123,23.032653243796
"482","12830",134,4,5,6814.64,13,171,1362.928,"5",0.120758258258258,291.289040116363
"483","12831",201,1,2,451.11,16,463,225.555,"5",0.319113756613757,24.6198011715566
"484","12832",66,1,2,383.03,27,98,191.515,"1",0.0846688034188034,25.9153330277475
"485","12833",0,0,1,417.38,24,145,417.38,"5",0,23.1906287924653
"486","12834",0,0,1,312.38,18,282,312.38,"4",0,20.522902451573
"487","12835",309,36,37,5996.82999999998,138,736,162.076486486486,"2",0.0167729822656533,337.447593337108
"488","12836",679,13,14,6559.72999999999,280,738,468.552142857142,"4",0.055199864498645,335.392496052162
"489","12837",396,1,2,662.66,83,569,331.33,"5",0.151724137931034,33.7677258845906
"490","12838",559,9,10,2975.91,230,592,297.591,"4",0.0524921752738654,81.8445919466079
"491","12839",730,25,26,9669.11999999999,156,732,371.88923076923,"3",0.0440024110910187,294.061641922525
"492","12840",531,6,7,4041.97,109,674,577.424285714286,"4",0.101134920634921,102.031847745882
"493","12841",515,38,39,6958.19999999999,307,519,178.415384615384,"3",0.0266999308795576,429.231705502654
"494","12842",667,3,4,1917.99,45,737,479.4975,"5",0.473020094562648,78.7473184921676
"495","12843",661,27,28,6578.86,129,726,234.959285714286,"3",0.101529697900666,210.738056720991
"496","12844",564,3,4,648.6,88,593,162.15,"5",0.18432734204793,29.7862923748931
"497","12845",23,3,4,354.09,26,290,88.5225,"2",0.0294871794871795,-11.0493610206815
"498","12846",0,0,1,15.58,1,682,15.58,"2",NA,NA
"499","12847",365,1,2,1609,100,387,804.5,"6",0.103107344632768,60.7427471313541
"500","12848",0,0,1,208,16,675,208,"2",0,12.8583172232187
"501","12849",560,5,6,3042.47,123,591,507.078333333333,"5",0.130545843045843,62.084919171135
"502","12850",0,0,1,330,2,445,330,"3",0,27.6118656803192
"503","12851",381,1,2,280.76,71,477,140.38,"4",0.167105263157895,11.9082564658424
"504","12852",0,0,1,311.55,17,294,311.55,"3",0,-0.23877116886558
"505","12853",538,6,7,3907.5,111,672,558.214285714286,"6",0.121986016628874,54.7754560435628
"506","12854",650,6,7,2970.97,188,728,424.424285714286,"5",0.0833279914529914,132.916992669677
"507","12855",30,2,3,612.84,65,402,204.28,"1",0.0151515151515152,35.2028307751984
"508","12856",56,5,6,2170.78,155,63,361.796666666667,"4",0.00602598566308244,58.6638357201225
"509","12857",473,5,6,3688,71,683,614.666666666667,"5",0.131377314814815,212.803271446655
"510","12858",0,0,1,147.27,36,383,147.27,"2",0,7.30254591341755
"511","12859",0,0,1,575.1,21,458,575.1,"5",0,17.042987259186
"512","12860",0,0,1,54.22,16,693,54.22,"2",0,1.66386833852642
"513","12861",0,0,1,68.25,4,619,68.25,"2",0,1.4228839457391
"514","12862",70,1,2,984.62,119,495,492.31,"5",0.0179487179487179,50.7092017114601
"515","12863",537,5,6,2792.55,24,589,465.425,"5",0.380851063829787,117.915337405125
"516","12864",370,1,2,299.57,5,508,149.785,"4",2.05555555555556,18.7263517922375
"517","12865",450,3,4,3323.47,156,476,830.867500000001,"5",0.0773267468499427,160.056340872599
"518","12866",219,2,3,1092.35,57,502,364.116666666667,"4",0.123752354048964,54.3090881974726
"519","12867",697,12,13,7829.25999999999,365,723,602.250769230768,"4",0.0221480775341595,223.676676924831
"520","12868",207,7,8,2043.76,86,392,255.47,"3",0.0518692564745196,125.042141829818
"521","12869",0,0,1,337.67,35,681,337.67,"4",0,11.7330731640424
"522","12870",249,2,3,1676.95,85,624,558.983333333334,"5",0.0902173913043478,122.009299845803
"523","12871",355,2,3,744.02,13,439,248.006666666667,"4",0.696078431372549,34.8684087016343
"524","12872",410,11,12,3283.96,217,736,273.663333333333,"3",0.0347752332485157,262.75758941245
"525","12873",399,2,3,2027.3,33,681,675.766666666667,"4",0.391176470588235,88.4368360007041
"526","12874",169,1,2,873.42,43,554,436.71,"5",0.125216049382716,64.4171335132872
"527","12875",554,4,5,1356.99,2,697,271.398,"4",2.63789682539683,65.4820625688529
"528","12876",533,3,4,3751.79,116,590,937.9475,"6",0.107676767676768,335.433949546126
"529","12877",687,19,20,2942.14,149,690,147.107,"2",0.0838827838827839,114.209315746731
"530","12878",30,1,2,854.99,38,266,427.495,"3",0.0217089371980676,37.6624905523097
"531","12879",47,2,3,573.22,7,91,191.073333333333,"3",0.174074074074074,28.2649951908655
"532","12880",193,1,2,640.13,32,574,320.065,"3",0.183849206349206,34.1622904134524
"533","12881",0,0,1,298,7,275,298,"3",0,20.8886823582891
"534","12882",24,1,2,1463.04,12,33,731.52,"5",0.0666666666666667,94.1520098112902
"535","12883",65,1,2,703.47,39,89,351.735,"4",0.0528794037940379,24.5277956285112
"536","12884",0,0,1,309.05,7,88,309.05,"3",0,19.4187479066113
"537","12885",60,1,2,1175.22,66,123,587.61,"5",0.0285714285714286,79.1716631253723
"538","12886",152,1,2,1378.4,75,219,689.2,"6",0.0625514403292181,55.8164768792905
"539","12887",0,0,1,222.4,13,383,222.4,"2",0,6.60420619051548
"540","12888",41,1,2,354.12,4,255,177.06,"2",0.341666666666667,22.1418675192044
"541","12889",121,3,4,385.46,25,502,96.365,"2",0.168113425925926,27.84616872919
"542","12890",363,1,2,706.02,124,387,353.01,"5",0.0902985074626866,19.0751998202788
"543","12891",474,10,11,840.5,2,659,76.4090909090909,"3",1.57986111111111,-3.12554819338015
"544","12892",0,0,1,263.38,18,396,263.38,"2",0,6.80564108735748
"545","12893",0,0,1,176.55,27,30,176.55,"1",0,7.13589435181642
"546","12894",0,0,1,157.35,21,575,157.35,"1",0,4.82805747421701
"547","12895",44,1,2,372.8,22,86,186.4,"2",0.0698412698412698,26.2970148888294
"548","12897",339,3,4,514.25,10,543,128.5625,"3",0.869230769230769,38.2083467312111
"549","12898",196,1,2,296.21,27,659,148.105,"3",0.251228632478632,15.1498149612853
"550","12899",0,0,1,366.4,17,413,366.4,"3",0,6.96574209210527
"551","12900",0,0,1,340.33,13,422,340.33,"3",0,5.3548521271464
"552","12901",262,22,23,17654.54,30,270,767.588695652174,"4",0.0759420289855073,1452.94660733251
"553","12902",0,0,1,138.68,10,264,138.68,"1",0,4.43947638264858
"554","12903",0,0,1,833.53,41,428,833.53,"4",0,48.2449477902244
"555","12904",154,1,2,496.06,59,172,248.03,"3",0.0733531746031746,26.6012497602831
"556","12905",106,1,2,1018.42,52,682,509.21,"5",0.0666404612159329,43.6389530724747
"557","12906",67,1,2,2919.81,55,78,1459.905,"4",0.0360439068100358,133.603875918454
